sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File documentation for full- and part-time staff by occupational category, race/ethnicity, and gender: Fall 2019",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,S2019_OC
Introduction,4,  Provisional release:,February 2021
Introduction,5,Filename,S2019_OC_RV
Introduction,6,  Final/revised release:,November 2021
Introduction,7,Overview,"This file contains the number of staff on the payroll of the institution as of November 1,  by occupational categories, race/ethnicity and gender. This file has multiple records per institution.  Each record is uniquely defined by the variables IPEDS ID (UNITID), and occupational category and full- and part-time status (STAFFCAT).  
",,,,,,,,
Introduction,8,Note,"Prior to the IPEDS Web-based data collection in 2001, human resource data reported by race/ethnicity and gender was only available in odd-numbered years.  Beginning with 2001, human resource data reported by race/ethnicity and gender was mandatory in odd-numbered years and optional in even-numbered years.  Beginning with 2016 reporting human resource data by race/ethnicity and gender is mandatory annually.",,,,,,,,
Introduction,9,,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) Web Tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match First Look Web Tables based on provisional data. ",,,,,,,,
Introduction,10,Contents of spreadsheet,,,,,,,,,
Introduction,11,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,12,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,13,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,14,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (provisional release)",,,,,,,,
Introduction,15,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(final/revised release),,,,,,,,
Introduction,16,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(final/revised release)",,,,,,,,
Introduction,17,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
FrequenciesRV,917
FrequenciesRV,918
FrequenciesRV,919
FrequenciesRV,920
FrequenciesRV,921
FrequenciesRV,922
FrequenciesRV,923
FrequenciesRV,924
FrequenciesRV,925
FrequenciesRV,926
FrequenciesRV,927
FrequenciesRV,928
FrequenciesRV,929
FrequenciesRV,930
FrequenciesRV,931
FrequenciesRV,932
FrequenciesRV,933
FrequenciesRV,934
FrequenciesRV,935
FrequenciesRV,936
FrequenciesRV,937
FrequenciesRV,938
FrequenciesRV,939
FrequenciesRV,940
FrequenciesRV,941
FrequenciesRV,942
FrequenciesRV,943
FrequenciesRV,944
FrequenciesRV,945
FrequenciesRV,946
FrequenciesRV,947
FrequenciesRV,948
FrequenciesRV,949
FrequenciesRV,950
FrequenciesRV,951
FrequenciesRV,952
FrequenciesRV,953
FrequenciesRV,954
FrequenciesRV,955
FrequenciesRV,956
FrequenciesRV,957
FrequenciesRV,958
FrequenciesRV,959
FrequenciesRV,960
FrequenciesRV,961
FrequenciesRV,962
FrequenciesRV,963
FrequenciesRV,964
FrequenciesRV,965
FrequenciesRV,966
FrequenciesRV,967
FrequenciesRV,968
FrequenciesRV,969
FrequenciesRV,970
FrequenciesRV,971
FrequenciesRV,972
FrequenciesRV,973
FrequenciesRV,974
FrequenciesRV,975
FrequenciesRV,976
FrequenciesRV,977
FrequenciesRV,978
FrequenciesRV,979
FrequenciesRV,980
FrequenciesRV,981
FrequenciesRV,982
FrequenciesRV,983
FrequenciesRV,984
FrequenciesRV,985
FrequenciesRV,986
FrequenciesRV,987
FrequenciesRV,988
FrequenciesRV,989
FrequenciesRV,990
FrequenciesRV,991
FrequenciesRV,992
FrequenciesRV,993
FrequenciesRV,994
FrequenciesRV,995
FrequenciesRV,996
FrequenciesRV,997
FrequenciesRV,998
FrequenciesRV,999
FrequenciesRV,1000
FrequenciesRV,1001
FrequenciesRV,1002
FrequenciesRV,1003
FrequenciesRV,1004
FrequenciesRV,1005
FrequenciesRV,1006
FrequenciesRV,1007
FrequenciesRV,1008
FrequenciesRV,1009
FrequenciesRV,1010
FrequenciesRV,1011
FrequenciesRV,1012
FrequenciesRV,1013
FrequenciesRV,1014
FrequenciesRV,1015
FrequenciesRV,1016
FrequenciesRV,1017
FrequenciesRV,1018
FrequenciesRV,1019
FrequenciesRV,1020
FrequenciesRV,1021
FrequenciesRV,1022
FrequenciesRV,1023
FrequenciesRV,1024
FrequenciesRV,1025
FrequenciesRV,1026
FrequenciesRV,1027
FrequenciesRV,1028
FrequenciesRV,1029
FrequenciesRV,1030
FrequenciesRV,1031
FrequenciesRV,1032
FrequenciesRV,1033
FrequenciesRV,1034
FrequenciesRV,1035
FrequenciesRV,1036
FrequenciesRV,1037
FrequenciesRV,1038
FrequenciesRV,1039
FrequenciesRV,1040
FrequenciesRV,1041
FrequenciesRV,1042
FrequenciesRV,1043
FrequenciesRV,1044
FrequenciesRV,1045
FrequenciesRV,1046
FrequenciesRV,1047
FrequenciesRV,1048
FrequenciesRV,1049
FrequenciesRV,1050
FrequenciesRV,1051
FrequenciesRV,1052
FrequenciesRV,1053
FrequenciesRV,1054
FrequenciesRV,1055
FrequenciesRV,1056
FrequenciesRV,1057
FrequenciesRV,1058
FrequenciesRV,1059
FrequenciesRV,1060
FrequenciesRV,1061
FrequenciesRV,1062
FrequenciesRV,1063
FrequenciesRV,1064
FrequenciesRV,1065
FrequenciesRV,1066
FrequenciesRV,1067
FrequenciesRV,1068
FrequenciesRV,1069
FrequenciesRV,1070
FrequenciesRV,1071
FrequenciesRV,1072
FrequenciesRV,1073
FrequenciesRV,1074
FrequenciesRV,1075
FrequenciesRV,1076
FrequenciesRV,1077
FrequenciesRV,1078
FrequenciesRV,1079
FrequenciesRV,1080
FrequenciesRV,1081
FrequenciesRV,1082
FrequenciesRV,1083
FrequenciesRV,1084
FrequenciesRV,1085
FrequenciesRV,1086
FrequenciesRV,1087
FrequenciesRV,1088
FrequenciesRV,1089
FrequenciesRV,1090
FrequenciesRV,1091
FrequenciesRV,1092
FrequenciesRV,1093
FrequenciesRV,1094
FrequenciesRV,1095
FrequenciesRV,1096
FrequenciesRV,1097
FrequenciesRV,1098
FrequenciesRV,1099
FrequenciesRV,1100
FrequenciesRV,1101
FrequenciesRV,1102
FrequenciesRV,1103
FrequenciesRV,1104
FrequenciesRV,1105
FrequenciesRV,1106
FrequenciesRV,1107
FrequenciesRV,1108
FrequenciesRV,1109
FrequenciesRV,1110
FrequenciesRV,1111
FrequenciesRV,1112
FrequenciesRV,1113
FrequenciesRV,1114
FrequenciesRV,1115
FrequenciesRV,1116
FrequenciesRV,1117
FrequenciesRV,1118
FrequenciesRV,1119
FrequenciesRV,1120
FrequenciesRV,1121
FrequenciesRV,1122
FrequenciesRV,1123
FrequenciesRV,1124
FrequenciesRV,1125
FrequenciesRV,1126
FrequenciesRV,1127
FrequenciesRV,1128
FrequenciesRV,1129
FrequenciesRV,1130
FrequenciesRV,1131
FrequenciesRV,1132
FrequenciesRV,1133
FrequenciesRV,1134
FrequenciesRV,1135
FrequenciesRV,1136
FrequenciesRV,1137
FrequenciesRV,1138
FrequenciesRV,1139
FrequenciesRV,1140
FrequenciesRV,1141
FrequenciesRV,1142
FrequenciesRV,1143
FrequenciesRV,1144
FrequenciesRV,1145
FrequenciesRV,1146
FrequenciesRV,1147
FrequenciesRV,1148
FrequenciesRV,1149
FrequenciesRV,1150
FrequenciesRV,1151
FrequenciesRV,1152
FrequenciesRV,1153
FrequenciesRV,1154
FrequenciesRV,1155
FrequenciesRV,1156
FrequenciesRV,1157
FrequenciesRV,1158
FrequenciesRV,1159
FrequenciesRV,1160
FrequenciesRV,1161
FrequenciesRV,1162
FrequenciesRV,1163
FrequenciesRV,1164
FrequenciesRV,1165
FrequenciesRV,1166
FrequenciesRV,1167
FrequenciesRV,1168
FrequenciesRV,1169
FrequenciesRV,1170
FrequenciesRV,1171
FrequenciesRV,1172
FrequenciesRV,1173
FrequenciesRV,1174
FrequenciesRV,1175
FrequenciesRV,1176
FrequenciesRV,1177
FrequenciesRV,1178
FrequenciesRV,1179
FrequenciesRV,1180
FrequenciesRV,1181
FrequenciesRV,1182
FrequenciesRV,1183
FrequenciesRV,1184
FrequenciesRV,1185
FrequenciesRV,1186
FrequenciesRV,1187
FrequenciesRV,1188
FrequenciesRV,1189
FrequenciesRV,1190
FrequenciesRV,1191
FrequenciesRV,1192
FrequenciesRV,1193
FrequenciesRV,1194
FrequenciesRV,1195
FrequenciesRV,1196
FrequenciesRV,1197
FrequenciesRV,1198
FrequenciesRV,1199
FrequenciesRV,1200
FrequenciesRV,1201
FrequenciesRV,1202
FrequenciesRV,1203
FrequenciesRV,1204
FrequenciesRV,1205
FrequenciesRV,1206
FrequenciesRV,1207
FrequenciesRV,1208
FrequenciesRV,1209
FrequenciesRV,1210
FrequenciesRV,1211
FrequenciesRV,1212
FrequenciesRV,1213
FrequenciesRV,1214
FrequenciesRV,1215
FrequenciesRV,1216
FrequenciesRV,1217
FrequenciesRV,1218
FrequenciesRV,1219
FrequenciesRV,1220
FrequenciesRV,1221
FrequenciesRV,1222
FrequenciesRV,1223
FrequenciesRV,1224
FrequenciesRV,1225
FrequenciesRV,1226
FrequenciesRV,1227
FrequenciesRV,1228
FrequenciesRV,1229
FrequenciesRV,1230
FrequenciesRV,1231
FrequenciesRV,1232
FrequenciesRV,1233
FrequenciesRV,1234
FrequenciesRV,1235
FrequenciesRV,1236
FrequenciesRV,1237
FrequenciesRV,1238
FrequenciesRV,1239
FrequenciesRV,1240
FrequenciesRV,1241
FrequenciesRV,1242
FrequenciesRV,1243
FrequenciesRV,1244
FrequenciesRV,1245
FrequenciesRV,1246
FrequenciesRV,1247
FrequenciesRV,1248
FrequenciesRV,1249
FrequenciesRV,1250
FrequenciesRV,1251
FrequenciesRV,1252
FrequenciesRV,1253
FrequenciesRV,1254
FrequenciesRV,1255
FrequenciesRV,1256
FrequenciesRV,1257
FrequenciesRV,1258
FrequenciesRV,1259
FrequenciesRV,1260
FrequenciesRV,1261
FrequenciesRV,1262
FrequenciesRV,1263
FrequenciesRV,1264
FrequenciesRV,1265
FrequenciesRV,1266
FrequenciesRV,1267
FrequenciesRV,1268
FrequenciesRV,1269
FrequenciesRV,1270
FrequenciesRV,1271
FrequenciesRV,1272
FrequenciesRV,1273
FrequenciesRV,1274
FrequenciesRV,1275
FrequenciesRV,1276
FrequenciesRV,1277
FrequenciesRV,1278
FrequenciesRV,1279
FrequenciesRV,1280
FrequenciesRV,1281
FrequenciesRV,1282
FrequenciesRV,1283
FrequenciesRV,1284
FrequenciesRV,1285
FrequenciesRV,1286
FrequenciesRV,1287
FrequenciesRV,1288
FrequenciesRV,1289
FrequenciesRV,1290
FrequenciesRV,1291
FrequenciesRV,1292
FrequenciesRV,1293
FrequenciesRV,1294
FrequenciesRV,1295
FrequenciesRV,1296
FrequenciesRV,1297
FrequenciesRV,1298
FrequenciesRV,1299
FrequenciesRV,1300
FrequenciesRV,1301
FrequenciesRV,1302
FrequenciesRV,1303
FrequenciesRV,1304
FrequenciesRV,1305
FrequenciesRV,1306
FrequenciesRV,1307
FrequenciesRV,1308
FrequenciesRV,1309
FrequenciesRV,1310
FrequenciesRV,1311,,,,,,
FrequenciesRV,1312,,,,,,
FrequenciesRV,1313,,,,,,
FrequenciesRV,1314,,,,,,
FrequenciesRV,1315,,,,,,
FrequenciesRV,1316,,,,,,
FrequenciesRV,1317,,,,,,
FrequenciesRV,1318,,,,,,
FrequenciesRV,1319,,,,,,
FrequenciesRV,1320
FrequenciesRV,1321
FrequenciesRV,1322
FrequenciesRV,1323
FrequenciesRV,1324
FrequenciesRV,1325
FrequenciesRV,1326
FrequenciesRV,1327
FrequenciesRV,1328
FrequenciesRV,1329
FrequenciesRV,1330
FrequenciesRV,1331
FrequenciesRV,1332
FrequenciesRV,1333
FrequenciesRV,1334
FrequenciesRV,1335
FrequenciesRV,1336
StatisticsRV,0,varnumber,varname,n,sum,mean,min,max,varTitle
StatisticsRV,1,50251,HRTOTLT,190684,19247778,100.94070818736758,1,34960,Grand total
StatisticsRV,2,50206,HRTOTLM,190684,8608124,45.143399551089765,0,13025,Grand total men
StatisticsRV,3,50211,HRTOTLW,190684,10639654,55.797308636277819,0,21935,Grand total women
StatisticsRV,4,52032,HRAIANT,190684,97142,0.50943970128589711,0,320,American Indian or Alaska Native total
StatisticsRV,5,52034,HRAIANM,190684,41000,0.21501541817876696,0,137,American Indian or Alaska Native men
StatisticsRV,6,52036,HRAIANW,190684,56142,0.29442428310713015,0,194,American Indian or Alaska Native women
StatisticsRV,7,52038,HRASIAT,190684,1286090,6.7446141259885461,0,4837,Asian total
StatisticsRV,8,52040,HRASIAM,190684,611666,3.2077468481886262,0,2082,Asian men
StatisticsRV,9,52042,HRASIAW,190684,674424,3.5368672777999204,0,2755,Asian women
StatisticsRV,10,52044,HRBKAAT,190684,1827844,9.5857229762329297,0,4057,Black or African American total
StatisticsRV,11,52046,HRBKAAM,190684,671918,3.5237251158985545,0,1163,Black or African American men
StatisticsRV,12,52048,HRBKAAW,190684,1155926,6.0619978603343752,0,3272,Black or African American women
StatisticsRV,13,52050,HRHISPT,190684,1647438,8.6396236705754017,0,6681,Hispanic or Latino total
StatisticsRV,14,52052,HRHISPM,190684,681376,3.5733255018774517,0,2489,Hispanic or Latino men
StatisticsRV,15,52054,HRHISPW,190684,966062,5.0662981686979505,0,4192,Hispanic or Latino women
StatisticsRV,16,52056,HRNHPIT,190684,47166,0.24735163936145665,0,422,Native Hawaiian or Other Pacific Islander total
StatisticsRV,17,52058,HRNHPIM,190684,21430,0.11238488808709697,0,241,Native Hawaiian or Other Pacific Islander men
StatisticsRV,18,52060,HRNHPIW,190684,25736,0.13496675127435967,0,231,Native Hawaiian or Other Pacific Islander women
StatisticsRV,19,52062,HRWHITT,190684,12528052,65.70059365232531,0,25146,White total
StatisticsRV,20,52064,HRWHITM,190684,5662606,29.696282855404753,0,9151,White men
StatisticsRV,21,52066,HRWHITW,190684,6865446,36.004310796920556,0,15995,White women
StatisticsRV,22,52068,HR2MORT,190684,256680,1.3461014033689245,0,640,Two or more races total
StatisticsRV,23,52070,HR2MORM,190684,100006,0.52445931488745778,0,218,Two or more races men
StatisticsRV,24,52072,HR2MORW,190684,156674,0.82164208848146669,0,437,Two or more races women
StatisticsRV,25,50246,HRUNKNT,190684,827266,4.3384132910994104,0,5214,Race/ethnicity unknown total
StatisticsRV,26,50196,HRUNKNM,190684,386946,2.0292525854292967,0,2394,Race/ethnicity unknown men
StatisticsRV,27,50201,HRUNKNW,190684,440320,2.3091607056701138,0,2820,Race/ethnicity unknown women
StatisticsRV,28,50216,HRNRALT,190684,730100,3.8288477271297015,0,2911,Nonresident alien total
StatisticsRV,29,50136,HRNRALM,190684,431176,2.2612070231377568,0,1885,Nonresident alien men
StatisticsRV,30,50141,HRNRALW,190684,298924,1.5676407039919449,0,1150,Nonresident alien women
StatisticsRV,31,,,,,,,
StatisticsRV,32,,,,,,,
StatisticsRV,33,,,,,,,
StatisticsRV,34,,,,,,,
StatisticsRV,35,,,,,,,
StatisticsRV,36,,,,,,,
StatisticsRV,37,,,,,,,
StatisticsRV,38,,,,,,,
StatisticsRV,39,,,,,,,
StatisticsRV,40,,,,,,,
StatisticsRV,41,,,,,,,
StatisticsRV,42,,,,,,,
StatisticsRV,43,,,,,,,
StatisticsRV,44,,,,,,,
StatisticsRV,45,,,,,,,
StatisticsRV,46,,,,,,,
StatisticsRV,47,,,,,,,
StatisticsRV,48,,,,,,,
StatisticsRV,49,,,,,,,
StatisticsRV,50,,,,,,,
StatisticsRV,51,,,,,,,
StatisticsRV,52,,,,,,,
StatisticsRV,53,,,,,,,
StatisticsRV,54,,,,,,,
StatisticsRV,55,,,,,,,
StatisticsRV,56,,,,,,,
StatisticsRV,57,,,,,,,
StatisticsRV,58,,,,,,,
StatisticsRV,59,,,,,,,
StatisticsRV,60,,,,,,,
StatisticsRV,61,,,,,,,
StatisticsRV,62,,,,,,,
StatisticsRV,63,,,,,,,
StatisticsRV,64,,,,,,,
StatisticsRV,65,,,,,,,
StatisticsRV,66,,,,,,,
StatisticsRV,67,,,,,,,
StatisticsRV,68,,,,,,,
StatisticsRV,69,,,,,,,
StatisticsRV,70,,,,,,,
StatisticsRV,71,,,,,,,
StatisticsRV,72,,,,,,,
StatisticsRV,73,,,,,,,
StatisticsRV,74,,,,,,,
StatisticsRV,75,,,,,,,
StatisticsRV,76,,,,,,,
StatisticsRV,77,,,,,,,
StatisticsRV,78,,,,,,,
StatisticsRV,79,,,,,,,
StatisticsRV,80,,,,,,,
StatisticsRV,81,,,,,,,
StatisticsRV,82,,,,,,,
StatisticsRV,83,,,,,,,
StatisticsRV,84,,,,,,,
StatisticsRV,85,,,,,,,
StatisticsRV,86,,,,,,,
StatisticsRV,87,,,,,,,
StatisticsRV,88,,,,,,,
StatisticsRV,89,,,,,,,
StatisticsRV,90,,,,,,,
StatisticsRV,91,,,,,,,
StatisticsRV,92,,,,,,,
StatisticsRV,93,,,,,,,
StatisticsRV,94,,,,,,,
StatisticsRV,95,,,,,,,
StatisticsRV,96,,,,,,,
StatisticsRV,97,,,,,,,
StatisticsRV,98,,,,,,,
StatisticsRV,99,,,,,,,
StatisticsRV,100,,,,,,,
StatisticsRV,101,,,,,,,
StatisticsRV,102,,,,,,,
StatisticsRV,103,,,,,,,
StatisticsRV,104,,,,,,,
StatisticsRV,105,,,,,,,
StatisticsRV,106,,,,,,,
StatisticsRV,107,,,,,,,
StatisticsRV,108,,,,,,,
StatisticsRV,109,,,,,,,
StatisticsRV,110,,,,,,,
StatisticsRV,111,,,,,,,
StatisticsRV,112,,,,,,,
StatisticsRV,113,,,,,,,
StatisticsRV,114,,,,,,,
StatisticsRV,115,,,,,,,
StatisticsRV,116,,,,,,,
StatisticsRV,117,,,,,,,
StatisticsRV,118,,,,,,,
StatisticsRV,119,,,,,,,
StatisticsRV,120,,,,,,,
StatisticsRV,121,,,,,,,
StatisticsRV,122,,,,,,,
StatisticsRV,123,,,,,,,
StatisticsRV,124,,,,,,,
StatisticsRV,125,,,,,,,
StatisticsRV,126,,,,,,,
StatisticsRV,127,,,,,,,
StatisticsRV,128,,,,,,,
StatisticsRV,129,,,,,,,
StatisticsRV,130,,,,,,,
StatisticsRV,131,,,,,,,
StatisticsRV,132,,,,,,,
StatisticsRV,133,,,,,,,
StatisticsRV,134,,,,,,,
StatisticsRV,135,,,,,,,
StatisticsRV,136,,,,,,,
StatisticsRV,137,,,,,,,
StatisticsRV,138,,,,,,,
StatisticsRV,139,,,,,,,
StatisticsRV,140,,,,,,,
StatisticsRV,141,,,,,,,
StatisticsRV,142,,,,,,,
StatisticsRV,143,,,,,,,
StatisticsRV,144,,,,,,,
StatisticsRV,145,,,,,,,
StatisticsRV,146,,,,,,,
StatisticsRV,147,,,,,,,
StatisticsRV,148,,,,,,,
StatisticsRV,149,,,,,,,
StatisticsRV,150,,,,,,,
StatisticsRV,151,,,,,,,
StatisticsRV,152,,,,,,,
StatisticsRV,153,,,,,,,
StatisticsRV,154,,,,,,,
StatisticsRV,155,,,,,,,
StatisticsRV,156,,,,,,,
StatisticsRV,157,,,,,,,
StatisticsRV,158,,,,,,,
StatisticsRV,159,,,,,,,
StatisticsRV,160,,,,,,,
StatisticsRV,161,,,,,,,
StatisticsRV,162,,,,,,,
StatisticsRV,163,,,,,,,
StatisticsRV,164,,,,,,,
StatisticsRV,165,,,,,,,
StatisticsRV,166,,,,,,,
StatisticsRV,167,,,,,,,
StatisticsRV,168,,,,,,,
StatisticsRV,169,,,,,,,
StatisticsRV,170,,,,,,,
StatisticsRV,171,,,,,,,
StatisticsRV,172,,,,,,,
StatisticsRV,173,,,,,,,
StatisticsRV,174,,,,,,,
StatisticsRV,175,,,,,,,
StatisticsRV,176,,,,,,,
StatisticsRV,177,,,,,,,
StatisticsRV,178,,,,,,,
StatisticsRV,179,,,,,,,
StatisticsRV,180,,,,,,,
StatisticsRV,181,,,,,,,
StatisticsRV,182,,,,,,,
StatisticsRV,183,,,,,,,
StatisticsRV,184,,,,,,,
StatisticsRV,185,,,,,,,
StatisticsRV,186,,,,,,,
StatisticsRV,187,,,,,,,
StatisticsRV,188,,,,,,,
StatisticsRV,189,,,,,,,
StatisticsRV,190,,,,,,,
StatisticsRV,191,,,,,,,
StatisticsRV,192,,,,,,,
StatisticsRV,193,,,,,,,
StatisticsRV,194,,,,,,,
StatisticsRV,195,,,,,,,
StatisticsRV,196,,,,,,,
StatisticsRV,197,,,,,,,
StatisticsRV,198,,,,,,,
StatisticsRV,199,,,,,,,
StatisticsRV,200,,,,,,,
StatisticsRV,201,,,,,,,
StatisticsRV,202,,,,,,,
StatisticsRV,203,,,,,,,
StatisticsRV,204,,,,,,,
StatisticsRV,205,,,,,,,
StatisticsRV,206,,,,,,,
StatisticsRV,207,,,,,,,
StatisticsRV,208,,,,,,,
StatisticsRV,209,,,,,,,
StatisticsRV,210,,,,,,,
StatisticsRV,211,,,,,,,
StatisticsRV,212,,,,,,,
StatisticsRV,213,,,,,,,
StatisticsRV,214,,,,,,,
StatisticsRV,215,,,,,,,
StatisticsRV,216,,,,,,,
StatisticsRV,217,,,,,,,
StatisticsRV,218,,,,,,,
StatisticsRV,219,,,,,,,
StatisticsRV,220,,,,,,,
StatisticsRV,221,,,,,,,
StatisticsRV,222,,,,,,,
StatisticsRV,223,,,,,,,
StatisticsRV,224,,,,,,,
StatisticsRV,225,,,,,,,
StatisticsRV,226,,,,,,,
StatisticsRV,227,,,,,,,
StatisticsRV,228,,,,,,,
StatisticsRV,229,,,,,,,
StatisticsRV,230,,,,,,,
StatisticsRV,231,,,,,,,
StatisticsRV,232,,,,,,,
StatisticsRV,233,,,,,,,
StatisticsRV,234,,,,,,,
StatisticsRV,235,,,,,,,
StatisticsRV,236,,,,,,,
StatisticsRV,237,,,,,,,
StatisticsRV,238,,,,,,,
StatisticsRV,239,,,,,,,
StatisticsRV,240,,,,,,,
StatisticsRV,241,,,,,,,
StatisticsRV,242,,,,,,,
StatisticsRV,243,,,,,,,
StatisticsRV,244,,,,,,,
StatisticsRV,245,,,,,,,
StatisticsRV,246,,,,,,,
StatisticsRV,247,,,,,,,
StatisticsRV,248,,,,,,,
StatisticsRV,249,,,,,,,
StatisticsRV,250,,,,,,,
StatisticsRV,251,,,,,,,
StatisticsRV,252,,,,,,,
StatisticsRV,253,,,,,,,
StatisticsRV,254,,,,,,,
StatisticsRV,255,,,,,,,
StatisticsRV,256,,,,,,,
StatisticsRV,257,,,,,,,
StatisticsRV,258,,,,,,,
StatisticsRV,259,,,,,,,
StatisticsRV,260,,,,,,,
StatisticsRV,261,,,,,,,
StatisticsRV,262,,,,,,,
StatisticsRV,263,,,,,,,
StatisticsRV,264,,,,,,,
StatisticsRV,265,,,,,,,
StatisticsRV,266,,,,,,,
StatisticsRV,267,,,,,,,
StatisticsRV,268,,,,,,,
StatisticsRV,269,,,,,,,
StatisticsRV,270,,,,,,,
StatisticsRV,271,,,,,,,
StatisticsRV,272,,,,,,,
StatisticsRV,273,,,,,,,
StatisticsRV,274,,,,,,,
StatisticsRV,275,,,,,,,
StatisticsRV,276,,,,,,,
StatisticsRV,277,,,,,,,
StatisticsRV,278,,,,,,,
StatisticsRV,279,,,,,,,
StatisticsRV,280,,,,,,,
StatisticsRV,281,,,,,,,
StatisticsRV,282,,,,,,,
StatisticsRV,283,,,,,,,
StatisticsRV,284,,,,,,,
StatisticsRV,285,,,,,,,
StatisticsRV,286,,,,,,,
StatisticsRV,287,,,,,,,
StatisticsRV,288,,,,,,,
StatisticsRV,289,,,,,,,
StatisticsRV,290,,,,,,,
StatisticsRV,291,,,,,,,
StatisticsRV,292,,,,,,,
StatisticsRV,293,,,,,,,
StatisticsRV,294,,,,,,,
StatisticsRV,295,,,,,,,
StatisticsRV,296,,,,,,,
StatisticsRV,297,,,,,,,
StatisticsRV,298,,,,,,,
StatisticsRV,299,,,,,,,
StatisticsRV,300,,,,,,,
StatisticsRV,301,,,,,,,
StatisticsRV,302,,,,,,,
StatisticsRV,303,,,,,,,
StatisticsRV,304,,,,,,,
StatisticsRV,305,,,,,,,
StatisticsRV,306,,,,,,,
StatisticsRV,307,,,,,,,
StatisticsRV,308,,,,,,,
imputation values,0,Code values for item imputation variables Xvarname
imputation values,1,CodeValue,ValueLabel
imputation values,2,A,Not applicable
imputation values,3,B,Institution left item blank
imputation values,4,C,Analyst corrected reported value
imputation values,5,D,Do not know
imputation values,6,G,Data generated from other data values
imputation values,7,H,Value not derived - data not usable
imputation values,8,J,Logical imputation
imputation values,9,K,Ratio adjustment 
imputation values,10,L,Imputed using the Group Median procedure
imputation values,11,N,Imputed using Nearest Neighbor procedure
imputation values,12,P,Imputed using Carry Forward procedure
imputation values,13,R,Reported
imputation values,14,Z,Implied zero;
